location_tag,area_km2,capacity_people_p10,capacity_people_p50,capacity_people_p90,people_per_km2,crop_capacity_people,livestock_capacity_people,marine_capacity_people,freshwater_capacity_people,wild_capacity_people,apiary_capacity_people,rainfed_crop_capacity_people,irrigation_increment_capacity_people,tsetse_livestock_capacity_loss_people,cool_cereals_capacity_people,warm_cereals_capacity_people,wet_rice_capacity_people,maize_capacity_people,roots_tubers_capacity_people,tropical_perennials_capacity_people,feasible_cultivated_fraction,food_system,external_crop_source_coverage,normalized_capacity,model_version,source_manifest_hash
rustaq,2454.914913,11461,17524,24779,7.138454,857,670,15860,0,70,67,830,27,0,0,0,0,0,857,0,0.043200,taro,0.800000,10,carrying_capacity_1337_v2,ec0aa784663185f3409d36fe709a6dc9d03ebb445376e9f43702eca88a1f2238
rustavi,1718.071725,93928,138129,190618,80.397869,129327,4644,0,4158,0,0,118867,10460,0,34058,95270,0,0,0,0,0.518400,sorghum+barley,1.000000,10,carrying_capacity_1337_v2,ec0aa784663185f3409d36fe709a6dc9d03ebb445376e9f43702eca88a1f2238
rutland,547.378221,16328,24012,33137,43.867840,22951,1024,0,0,31,6,22951,0,0,22951,0,0,0,0,0,0.396000,wheat,1.000000,10,carrying_capacity_1337_v2,ec0aa784663185f3409d36fe709a6dc9d03ebb445376e9f43702eca88a1f2238
rutok,7018.750246,8839,12999,17938,1.851988,0,1407,0,11191,196,205,0,0,0,0,0,0,0,0,0,0.009600,barley+foxtail_millet,1.000000,10,carrying_capacity_1337_v2,ec0aa784663185f3409d36fe709a6dc9d03ebb445376e9f43702eca88a1f2238
rutul,816.114653,1232,1812,2501,2.220748,0,1710,0,0,87,16,0,0,0,0,0,0,0,0,0,0.032000,barley+foxtail_millet,1.000000,10,carrying_capacity_1337_v2,ec0aa784663185f3409d36fe709a6dc9d03ebb445376e9f43702eca88a1f2238
ruxi,2594.726003,93178,137027,189097,52.809705,119438,4954,12272,0,304,59,115734,3703,0,0,0,0,0,25286,94152,0.236500,banana+yam,1.000000,10,carrying_capacity_1337_v2,ec0aa784663185f3409d36fe709a6dc9d03ebb445376e9f43702eca88a1f2238
ruyang,1355.092791,83942,123445,170354,91.096941,121713,1732,0,0,0,0,121713,0,0,91608,30105,0,0,0,0,0.662400,wheat+foxtail_millet,1.000000,10,carrying_capacity_1337_v2,ec0aa784663185f3409d36fe709a6dc9d03ebb445376e9f43702eca88a1f2238
ruydar,2459.209088,1582,2327,3211,0.946181,1521,671,0,0,66,69,1521,0,0,335,1186,0,0,0,0,0.025800,sorghum+barley,1.000000,10,carrying_capacity_1337_v2,ec0aa784663185f3409d36fe709a6dc9d03ebb445376e9f43702eca88a1f2238
ruyuan,1730.123162,11325,17316,24485,10.008492,8364,4555,0,4172,195,31,7687,676,0,0,0,8364,0,0,0,0.032000,rice_wet,0.800000,10,carrying_capacity_1337_v2,ec0aa784663185f3409d36fe709a6dc9d03ebb445376e9f43702eca88a1f2238
ruza,1927.857058,122291,179839,248178,93.284557,168327,7132,0,4380,0,0,154712,13615,0,168327,0,0,0,0,0,0.518400,wheat,1.000000,10,carrying_capacity_1337_v2,ec0aa784663185f3409d36fe709a6dc9d03ebb445376e9f43702eca88a1f2238
ruzayevka,3073.059323,154283,226887,313104,73.831067,220738,5969,0,0,147,33,220738,0,0,220738,0,0,0,0,0,0.396000,wheat,1.000000,10,carrying_capacity_1337_v2,ec0aa784663185f3409d36fe709a6dc9d03ebb445376e9f43702eca88a1f2238
ryazan,2569.537258,93107,136922,188953,53.286763,126548,5183,0,5036,127,29,116312,10235,0,103199,23349,0,0,0,0,0.396000,wheat+sorghum,1.000000,10,carrying_capacity_1337_v2,ec0aa784663185f3409d36fe709a6dc9d03ebb445376e9f43702eca88a1f2238
ryazhsk,1905.011655,126896,186612,257524,97.958314,179696,6916,0,0,0,0,179696,0,0,147579,32117,0,0,0,0,0.518400,barley+sorghum,1.000000,10,carrying_capacity_1337_v2,ec0aa784663185f3409d36fe709a6dc9d03ebb445376e9f43702eca88a1f2238
rychbach,318.090805,26615,39139,54012,123.043554,38820,319,0,0,0,0,38820,0,0,38820,0,0,0,0,0,0.662400,barley,1.000000,10,carrying_capacity_1337_v2,ec0aa784663185f3409d36fe709a6dc9d03ebb445376e9f43702eca88a1f2238
ryfylke,1408.991971,9489,13954,19257,9.903626,0,1530,12136,0,205,83,0,0,0,0,0,0,0,0,0,0.236500,barley+foxtail_millet,1.000000,10,carrying_capacity_1337_v2,ec0aa784663185f3409d36fe709a6dc9d03ebb445376e9f43702eca88a1f2238
rykuul,3658.160161,16090,23661,32653,6.468105,0,4125,19250,0,216,71,0,0,0,0,0,0,0,0,0,0.144000,barley+foxtail_millet,1.000000,10,carrying_capacity_1337_v2,ec0aa784663185f3409d36fe709a6dc9d03ebb445376e9f43702eca88a1f2238
rylsk,3286.657554,132475,194816,268846,59.274707,182319,6629,0,5666,164,37,167572,14746,0,141251,41068,0,0,0,0,0.396000,wheat+sorghum,1.000000,10,carrying_capacity_1337_v2,ec0aa784663185f3409d36fe709a6dc9d03ebb445376e9f43702eca88a1f2238
ryn,28675.080258,67578,99380,137144,3.465726,0,43783,52995,0,2049,553,0,0,0,0,0,0,0,0,0,0.144000,barley+foxtail_millet,1.000000,10,carrying_capacity_1337_v2,ec0aa784663185f3409d36fe709a6dc9d03ebb445376e9f43702eca88a1f2238
ryn_poland,2166.157496,142869,210101,289940,96.992557,196454,2327,0,10992,283,45,169357,27097,0,196454,0,0,0,0,0,0.420000,wheat,1.000000,10,carrying_capacity_1337_v2,ec0aa784663185f3409d36fe709a6dc9d03ebb445376e9f43702eca88a1f2238
rypin,1329.464750,70768,104071,143618,78.280602,101416,2579,0,0,63,14,101416,0,0,101416,0,0,0,0,0,0.396000,wheat,1.000000,10,carrying_capacity_1337_v2,ec0aa784663185f3409d36fe709a6dc9d03ebb445376e9f43702eca88a1f2238
ryrkaypiy,4843.625557,3355,6101,9456,1.259563,590,5462,0,0,37,12,572,18,0,590,0,0,0,0,0,0.420000,barley,0.000000,10,carrying_capacity_1337_v2,ec0aa784663185f3409d36fe709a6dc9d03ebb445376e9f43702eca88a1f2238
rytkuchi,2674.655642,1858,3378,5236,1.263018,335,3016,0,0,20,7,325,10,0,335,0,0,0,0,0,0.420000,barley,0.000000,10,carrying_capacity_1337_v2,ec0aa784663185f3409d36fe709a6dc9d03ebb445376e9f43702eca88a1f2238
rzeszow,1809.800102,176580,259676,358354,143.483498,253740,1840,0,4096,0,0,233217,20523,0,253740,0,0,0,0,0,0.662400,wheat,1.000000,10,carrying_capacity_1337_v2,ec0aa784663185f3409d36fe709a6dc9d03ebb445376e9f43702eca88a1f2238
rzhavets,1465.164872,72657,106848,147451,72.925803,99956,2952,0,3852,73,17,91871,8085,0,99956,0,0,0,0,0,0.396000,wheat,1.000000,10,carrying_capacity_1337_v2,ec0aa784663185f3409d36fe709a6dc9d03ebb445376e9f43702eca88a1f2238
rzhev,1793.668656,123202,181180,250028,101.010804,175220,1841,0,4118,0,0,161048,14172,0,175220,0,0,0,0,0,0.662400,wheat,1.000000,10,carrying_capacity_1337_v2,ec0aa784663185f3409d36fe709a6dc9d03ebb445376e9f43702eca88a1f2238
rzheva_pustaya,2328.355193,97273,143049,197407,61.437639,138366,4545,0,0,113,25,138366,0,0,138366,0,0,0,0,0,0.396000,wheat,1.000000,10,carrying_capacity_1337_v2,ec0aa784663185f3409d36fe709a6dc9d03ebb445376e9f43702eca88a1f2238
s_awdaan,6066.443611,25651,37721,52056,6.218051,0,3508,24645,7619,1516,433,0,0,0,0,0,0,0,0,0,0.068800,maize+sweet_potato,1.000000,10,carrying_capacity_1337_v2,ec0aa784663185f3409d36fe709a6dc9d03ebb445376e9f43702eca88a1f2238
s_ezzaja,9815.228118,177551,261104,360323,26.601900,230053,20563,0,9632,722,133,211446,18607,0,57798,172255,0,0,0,0,0.144000,foxtail_millet+barley,1.000000,10,carrying_capacity_1337_v2,ec0aa784663185f3409d36fe709a6dc9d03ebb445376e9f43702eca88a1f2238
sa_kaeo,4198.444212,108076,158936,219331,37.855828,149692,2427,0,5305,1451,59,137585,12107,0,0,0,109464,0,40228,0,0.244800,rice_wet+yam,1.000000,10,carrying_capacity_1337_v2,ec0aa784663185f3409d36fe709a6dc9d03ebb445376e9f43702eca88a1f2238
saa,387.281729,14154,25734,39887,66.447248,19090,253,6200,0,185,6,18498,592,0,0,0,0,0,3862,15229,0.244800,banana+sweet_potato,0.000000,10,carrying_capacity_1337_v2,ec0aa784663185f3409d36fe709a6dc9d03ebb445376e9f43702eca88a1f2238
saadatabad,4945.736119,1797,2642,3647,0.534279,1379,991,0,0,132,140,1379,0,0,1379,0,0,0,0,0,0.022800,barley,1.000000,10,carrying_capacity_1337_v2,ec0aa784663185f3409d36fe709a6dc9d03ebb445376e9f43702eca88a1f2238
saadatshahr,2669.708756,8611,12664,17476,4.743449,3273,4076,0,5129,144,42,3008,265,0,3273,0,0,0,0,0,0.086000,wheat,1.000000,10,carrying_capacity_1337_v2,ec0aa784663185f3409d36fe709a6dc9d03ebb445376e9f43702eca88a1f2238
saaka,11330.260366,452096,664848,917490,58.678937,646786,5863,0,9772,2060,367,594472,52314,8097,0,516560,0,0,130226,0,0.309600,sorghum+yam,1.000000,23,carrying_capacity_1337_v2,ec0aa784663185f3409d36fe709a6dc9d03ebb445376e9f43702eca88a1f2238
saakak_hukaahaanu,11491.122803,858355,1262287,1741957,109.848917,1214771,38193,0,9323,0,0,1116518,98254,0,0,0,0,1214771,0,0,0.518400,maize,1.000000,43,carrying_capacity_1337_v2,ec0aa784663185f3409d36fe709a6dc9d03ebb445376e9f43702eca88a1f2238
saalfeld,457.287339,10820,15911,21958,34.795015,13000,491,0,2252,146,23,11949,1052,0,13000,0,0,0,0,0,0.184900,wheat,1.000000,10,carrying_capacity_1337_v2,ec0aa784663185f3409d36fe709a6dc9d03ebb445376e9f43702eca88a1f2238
saalfelden,534.174970,1915,2816,3886,5.271240,1983,574,0,0,225,34,1983,0,0,1983,0,0,0,0,0,0.068800,barley,1.000000,10,carrying_capacity_1337_v2,ec0aa784663185f3409d36fe709a6dc9d03ebb445376e9f43702eca88a1f2238
saamis,13107.944904,93642,137709,190038,10.505735,105610,20014,0,11097,775,213,97068,8542,0,0,0,0,105610,0,0,0.076000,maize,1.000000,10,carrying_capacity_1337_v2,ec0aa784663185f3409d36fe709a6dc9d03ebb445376e9f43702eca88a1f2238
saanen,505.130620,811,1193,1646,2.361228,0,1019,0,0,144,30,0,0,0,0,0,0,0,0,0,0.088000,barley+foxtail_millet,1.000000,10,carrying_capacity_1337_v2,ec0aa784663185f3409d36fe709a6dc9d03ebb445376e9f43702eca88a1f2238
saanich,1036.494546,8312,12224,16869,11.793771,0,1056,10480,0,613,74,0,0,0,0,0,0,0,0,0,0.309600,maize+sweet_potato,1.000000,10,carrying_capacity_1337_v2,ec0aa784663185f3409d36fe709a6dc9d03ebb445376e9f43702eca88a1f2238
saanya,14580.149911,49420,72676,100293,4.984605,0,29408,37932,0,4479,857,0,0,0,0,0,0,0,0,0,0.088000,maize+sweet_potato,1.000000,10,carrying_capacity_1337_v2,ec0aa784663185f3409d36fe709a6dc9d03ebb445376e9f43702eca88a1f2238
saarbrucken,664.192675,35106,51626,71244,77.727577,48220,3407,0,0,0,0,48220,0,0,48220,0,0,0,0,0,0.309600,wheat,1.000000,10,carrying_capacity_1337_v2,ec0aa784663185f3409d36fe709a6dc9d03ebb445376e9f43702eca88a1f2238
saarburg,548.277543,22018,32380,44684,59.057607,26962,2974,0,2444,0,0,24781,2181,0,26962,0,0,0,0,0,0.309600,wheat,1.000000,10,carrying_capacity_1337_v2,ec0aa784663185f3409d36fe709a6dc9d03ebb445376e9f43702eca88a1f2238
saarde,1846.855340,45756,67289,92859,36.434259,51023,1984,13822,0,396,63,49441,1582,0,51023,0,0,0,0,0,0.309600,wheat,1.000000,10,carrying_capacity_1337_v2,ec0aa784663185f3409d36fe709a6dc9d03ebb445376e9f43702eca88a1f2238
saarijarvi,7600.299319,13645,20066,27691,2.640154,6451,4395,0,8502,559,160,5760,691,0,6451,0,0,0,0,0,0.420000,wheat,1.000000,10,carrying_capacity_1337_v2,ec0aa784663185f3409d36fe709a6dc9d03ebb445376e9f43702eca88a1f2238
saarijoki,4632.236434,22067,32451,44783,7.005567,0,2679,21599,6686,1158,331,0,0,0,0,0,0,0,0,0,0.309600,barley+foxtail_millet,1.000000,10,carrying_capacity_1337_v2,ec0aa784663185f3409d36fe709a6dc9d03ebb445376e9f43702eca88a1f2238
saarwerden,525.716578,34978,51438,70984,97.843566,50440,962,0,0,30,6,50440,0,0,50440,0,0,0,0,0,0.396000,barley,1.000000,10,carrying_capacity_1337_v2,ec0aa784663185f3409d36fe709a6dc9d03ebb445376e9f43702eca88a1f2238
saba,345.490330,18089,26601,36709,76.994343,19400,876,6262,0,53,11,18798,602,0,14859,0,4541,0,0,0,0.236500,wheat+rice_wet,1.000000,10,carrying_capacity_1337_v2,ec0aa784663185f3409d36fe709a6dc9d03ebb445376e9f43702eca88a1f2238
sabac,1364.545087,99199,145881,201316,106.908122,138666,3441,0,3710,53,11,123809,14857,0,102422,36244,0,0,0,0,0.420000,wheat+foxtail_millet,1.000000,10,carrying_capacity_1337_v2,ec0aa784663185f3409d36fe709a6dc9d03ebb445376e9f43702eca88a1f2238
sabalgarh,4689.382618,55281,81296,112189,17.336197,64528,9752,0,6726,227,63,59309,5219,0,0,53527,0,0,11001,0,0.144000,sorghum+yam,1.000000,10,carrying_capacity_1337_v2,ec0aa784663185f3409d36fe709a6dc9d03ebb445376e9f43702eca88a1f2238
sabana,1902.775685,181214,266492,367758,140.054159,246021,7758,12712,0,0,0,238393,7629,0,0,0,0,193943,52079,0,0.518400,maize+sweet_potato,1.000000,10,carrying_capacity_1337_v2,ec0aa784663185f3409d36fe709a6dc9d03ebb445376e9f43702eca88a1f2238
sabanes,3200.865266,83554,122874,169566,38.387693,115835,1619,0,4072,1298,50,106466,9369,0,0,0,0,27148,88686,0,0.129200,cassava+maize,1.000000,10,carrying_capacity_1337_v2,ec0aa784663185f3409d36fe709a6dc9d03ebb445376e9f43702eca88a1f2238
sabangau,3553.955106,75810,115917,163906,32.616280,113821,1474,0,0,600,21,110292,3529,0,0,0,0,0,24291,89531,0.420000,banana+taro,0.800000,10,carrying_capacity_1337_v2,ec0aa784663185f3409d36fe709a6dc9d03ebb445376e9f43702eca88a1f2238
sabanozu,1351.905069,17727,26069,35975,19.282985,20941,1059,0,3713,290,67,19247,1694,0,4578,16363,0,0,0,0,0.184900,sorghum+wheat,1.000000,10,carrying_capacity_1337_v2,ec0aa784663185f3409d36fe709a6dc9d03ebb445376e9f43702eca88a1f2238
sabarabucu,11146.730342,356675,524522,723840,47.056118,504142,10328,0,7035,2622,396,463365,40776,0,0,0,0,80745,423397,0,0.163400,cassava+maize,1.000000,18,carrying_capacity_1337_v2,ec0aa784663185f3409d36fe709a6dc9d03ebb445376e9f43702eca88a1f2238
sabe,9005.566103,183571,280690,396895,31.168474,267417,4012,0,7520,1489,251,245788,21629,5541,0,0,194521,0,72896,0,0.309600,rice_wet+taro,0.800000,10,carrying_capacity_1337_v2,ec0aa784663185f3409d36fe709a6dc9d03ebb445376e9f43702eca88a1f2238
sabha,9481.338538,19501,29818,42163,3.144946,9546,19718,0,0,426,128,9546,0,0,0,0,0,0,9546,0,0.144000,taro,0.800000,10,carrying_capacity_1337_v2,ec0aa784663185f3409d36fe709a6dc9d03ebb445376e9f43702eca88a1f2238
sabina,811.511163,17247,25363,35001,31.254516,21123,1283,0,2926,15,15,19415,1708,0,16783,4341,0,0,0,0,0.395600,wheat+foxtail_millet,1.000000,10,carrying_capacity_1337_v2,ec0aa784663185f3409d36fe709a6dc9d03ebb445376e9f43702eca88a1f2238
sable,1142.673431,92522,136062,187766,119.073498,128691,3977,0,3394,0,0,118283,10409,0,128691,0,0,0,0,0,0.518400,wheat,1.000000,10,carrying_capacity_1337_v2,ec0aa784663185f3409d36fe709a6dc9d03ebb445376e9f43702eca88a1f2238
sabt_bani_bishr,3193.614073,5802,8871,12544,2.777804,1960,6642,0,0,212,58,1960,0,0,316,1643,0,0,0,0,0.032000,sorghum+barley,0.800000,10,carrying_capacity_1337_v2,ec0aa784663185f3409d36fe709a6dc9d03ebb445376e9f43702eca88a1f2238
sabu,310.231485,22724,33418,46117,107.720038,27218,698,5486,0,13,3,26374,844,0,0,0,0,0,27218,0,0.396000,sweet_potato,1.000000,10,carrying_capacity_1337_v2,ec0aa784663185f3409d36fe709a6dc9d03ebb445376e9f43702eca88a1f2238
sabugal,943.387653,29339,43146,59542,45.735222,41214,1764,0,0,140,28,41214,0,0,41214,0,0,0,0,0,0.236500,wheat,1.000000,10,carrying_capacity_1337_v2,ec0aa784663185f3409d36fe709a6dc9d03ebb445376e9f43702eca88a1f2238
sabya,3006.104924,15468,23651,33442,7.867632,5163,821,17497,0,88,83,5002,160,0,0,5163,0,0,0,0,0.043200,sorghum,0.800000,10,carrying_capacity_1337_v2,ec0aa784663185f3409d36fe709a6dc9d03ebb445376e9f43702eca88a1f2238
sabzevar,2764.812689,1139,1675,2312,0.605920,967,554,0,0,76,78,967,0,0,967,0,0,0,0,0,0.022800,wheat,1.000000,10,carrying_capacity_1337_v2,ec0aa784663185f3409d36fe709a6dc9d03ebb445376e9f43702eca88a1f2238
sacchuma,4687.582393,474626,697979,963211,148.899586,685876,5340,0,5674,954,135,630401,55475,0,0,0,0,558279,127596,0,0.309600,maize+sweet_potato,1.000000,24,carrying_capacity_1337_v2,ec0aa784663185f3409d36fe709a6dc9d03ebb445376e9f43702eca88a1f2238
sachchaa_mukku,1571.795782,65195,95874,132307,60.996673,89293,2810,0,3533,191,47,82071,7222,0,0,0,0,64801,24492,0,0.209000,maize+white_potato,1.000000,10,carrying_capacity_1337_v2,ec0aa784663185f3409d36fe709a6dc9d03ebb445376e9f43702eca88a1f2238
sacheon,705.193061,43999,64705,89292,91.754471,51166,4806,8732,0,0,0,49580,1587,0,38535,0,12631,0,0,0,0.309600,wheat+rice_wet,1.000000,10,carrying_capacity_1337_v2,ec0aa784663185f3409d36fe709a6dc9d03ebb445376e9f43702eca88a1f2238
sada,3707.961888,116818,171791,237072,46.330321,152184,960,17182,0,1410,56,147465,4719,1325,0,30437,0,0,121747,0,0.244800,yam+sorghum,1.000000,10,carrying_capacity_1337_v2,ec0aa784663185f3409d36fe709a6dc9d03ebb445376e9f43702eca88a1f2238
sadah,3638.106099,1200,1835,2595,0.504520,632,993,0,0,108,103,632,0,0,0,0,0,0,632,0,0.022800,taro,0.800000,10,carrying_capacity_1337_v2,ec0aa784663185f3409d36fe709a6dc9d03ebb445376e9f43702eca88a1f2238
sadak,7739.083251,487448,716835,989233,92.625350,679847,28479,0,8510,0,0,624859,54988,0,562004,117843,0,0,0,0,0.518400,barley+sorghum,1.000000,25,carrying_capacity_1337_v2,ec0aa784663185f3409d36fe709a6dc9d03ebb445376e9f43702eca88a1f2238
sadeng,2751.588503,121007,177952,245573,64.672345,164421,1298,11379,0,822,32,159323,5098,0,0,0,0,0,27711,136710,0.244800,banana+yam,1.000000,10,carrying_capacity_1337_v2,ec0aa784663185f3409d36fe709a6dc9d03ebb445376e9f43702eca88a1f2238
sadhaura,1676.056528,95164,139947,193126,83.497542,131489,4248,0,4109,82,19,120853,10635,0,0,108215,23274,0,0,0,0.396000,sorghum+rice_wet,1.000000,10,carrying_capacity_1337_v2,ec0aa784663185f3409d36fe709a6dc9d03ebb445376e9f43702eca88a1f2238
sadiya,2937.308640,99120,145765,201156,49.625440,136993,3418,0,4628,640,87,125912,11080,0,0,0,136993,0,0,0,0.309600,rice_wet,1.000000,10,carrying_capacity_1337_v2,ec0aa784663185f3409d36fe709a6dc9d03ebb445376e9f43702eca88a1f2238
sadovoye,3861.813981,245430,360926,498078,93.460317,346832,14094,0,0,0,0,346832,0,0,252719,94113,0,0,0,0,0.518400,barley+foxtail_millet,1.000000,12,carrying_capacity_1337_v2,ec0aa784663185f3409d36fe709a6dc9d03ebb445376e9f43702eca88a1f2238
sadovoye_kalmykia,4365.702907,92602,136180,187928,31.193133,124379,11801,0,0,0,0,124379,0,0,124379,0,0,0,0,0,0.518400,wheat,1.000000,10,carrying_capacity_1337_v2,ec0aa784663185f3409d36fe709a6dc9d03ebb445376e9f43702eca88a1f2238
saeki,753.921616,36965,54361,75017,72.103656,43300,1911,9012,0,115,23,41957,1343,0,33417,9883,0,0,0,0,0.236500,wheat+foxtail_millet,1.000000,10,carrying_capacity_1337_v2,ec0aa784663185f3409d36fe709a6dc9d03ebb445376e9f43702eca88a1f2238
saelam,6526.781606,18742,34075,52817,5.220873,350,7085,25544,0,781,315,340,11,0,0,0,0,0,350,0,0.088000,sweet_potato,0.000000,10,carrying_capacity_1337_v2,ec0aa784663185f3409d36fe709a6dc9d03ebb445376e9f43702eca88a1f2238
safaga,2596.116708,11527,17625,24922,6.789130,480,709,16295,0,68,73,465,15,0,0,0,0,0,480,0,0.025800,taro,0.800000,10,carrying_capacity_1337_v2,ec0aa784663185f3409d36fe709a6dc9d03ebb445376e9f43702eca88a1f2238
safare,3695.743144,16929,25885,36601,7.003936,11985,7686,0,5995,168,50,11016,969,0,0,0,0,0,11985,0,0.144000,taro,0.800000,10,carrying_capacity_1337_v2,ec0aa784663185f3409d36fe709a6dc9d03ebb445376e9f43702eca88a1f2238
safed,1776.092721,77648,114188,157580,64.291794,105538,2809,0,5779,30,33,101479,4059,0,79417,26121,0,0,0,0,0.395600,wheat+sorghum,1.000000,10,carrying_capacity_1337_v2,ec0aa784663185f3409d36fe709a6dc9d03ebb445376e9f43702eca88a1f2238
safkul,9488.976457,316200,465000,641700,49.004227,453031,9794,0,0,1863,312,453031,0,0,453031,0,0,0,0,0,0.309600,wheat,1.000000,16,carrying_capacity_1337_v2,ec0aa784663185f3409d36fe709a6dc9d03ebb445376e9f43702eca88a1f2238
safranbolu,2228.773260,92417,135907,187551,60.978290,126328,4495,0,4705,311,68,116110,10218,0,98269,28059,0,0,0,0,0.236500,wheat+sorghum,1.000000,10,carrying_capacity_1337_v2,ec0aa784663185f3409d36fe709a6dc9d03ebb445376e9f43702eca88a1f2238
saga,608.920806,51724,76065,104970,124.918173,67492,774,7799,0,0,0,65399,2093,0,12902,0,54590,0,0,0,0.662400,rice_wet+barley,1.000000,10,carrying_capacity_1337_v2,ec0aa784663185f3409d36fe709a6dc9d03ebb445376e9f43702eca88a1f2238
sagabuyen,7414.853845,250268,368042,507897,49.635708,348066,19975,0,0,0,0,348066,0,0,256507,91559,0,0,0,0,0.518400,wheat+sorghum,1.000000,13,carrying_capacity_1337_v2,ec0aa784663185f3409d36fe709a6dc9d03ebb445376e9f43702eca88a1f2238
sagadahoc,1581.837535,49845,73301,101155,46.339007,54352,1699,12829,3998,368,54,48528,5823,0,0,0,0,54352,0,0,0.309600,maize,1.000000,10,carrying_capacity_1337_v2,ec0aa784663185f3409d36fe709a6dc9d03ebb445376e9f43702eca88a1f2238
sagaing,2619.441589,123536,181671,250706,69.354779,168153,9444,0,4074,0,0,154552,13601,0,0,0,44255,0,123898,0,0.518400,yam+rice_wet,1.000000,10,carrying_capacity_1337_v2,ec0aa784663185f3409d36fe709a6dc9d03ebb445376e9f43702eca88a1f2238
sagala,10410.724591,159146,243343,344087,23.374255,205013,38330,0,0,0,0,205013,0,0,0,172473,0,0,32540,0,0.518400,sorghum+taro,0.800000,10,carrying_capacity_1337_v2,ec0aa784663185f3409d36fe709a6dc9d03ebb445376e9f43702eca88a1f2238
saganaga,2718.477800,6471,9516,13132,3.500335,0,2921,0,5173,1228,194,0,0,0,0,0,0,0,0,0,0.163400,maize+sweet_potato,1.000000,10,carrying_capacity_1337_v2,ec0aa784663185f3409d36fe709a6dc9d03ebb445376e9f43702eca88a1f2238
saganing,5041.385147,377024,554446,765136,109.978994,528282,4936,20516,0,616,96,511901,16381,0,0,0,0,528282,0,0,0.420000,maize,1.000000,19,carrying_capacity_1337_v2,ec0aa784663185f3409d36fe709a6dc9d03ebb445376e9f43702eca88a1f2238
sagar,2438.203412,34564,50829,70144,20.846910,40690,5071,0,4911,124,33,37399,3291,0,0,31951,0,0,8740,0,0.144000,sorghum+yam,1.000000,10,carrying_capacity_1337_v2,ec0aa784663185f3409d36fe709a6dc9d03ebb445376e9f43702eca88a1f2238
sagara,8762.883982,368816,542376,748479,61.894707,492589,40822,0,8965,0,0,452747,39842,15875,0,355811,0,0,136777,0,0.309600,sorghum+yam,1.000000,19,carrying_capacity_1337_v2,ec0aa784663185f3409d36fe709a6dc9d03ebb445376e9f43702eca88a1f2238
saghand,4934.355074,2274,3343,4614,0.677594,1715,1347,0,0,142,140,1715,0,0,1269,446,0,0,0,0,0.022800,wheat+sorghum,1.000000,10,carrying_capacity_1337_v2,ec0aa784663185f3409d36fe709a6dc9d03ebb445376e9f43702eca88a1f2238
saginaw,6010.808916,595673,875989,1208865,145.735667,835508,11023,22307,6897,209,46,745989,89519,0,0,0,0,835508,0,0,0.420000,maize,1.000000,30,carrying_capacity_1337_v2,ec0aa784663185f3409d36fe709a6dc9d03ebb445376e9f43702eca88a1f2238
sagu,1876.190861,84355,124051,171191,66.118647,115331,4431,0,4186,83,20,106003,9328,0,0,83221,0,0,32110,0,0.396000,sorghum+yam,1.000000,10,carrying_capacity_1337_v2,ec0aa784663185f3409d36fe709a6dc9d03ebb445376e9f43702eca88a1f2238
sagua,2534.172069,101399,149117,205781,58.842440,131033,1654,15125,0,1255,50,126970,4063,0,0,0,0,100189,30844,0,0.146200,maize+cassava,1.000000,10,carrying_capacity_1337_v2,ec0aa784663185f3409d36fe709a6dc9d03ebb445376e9f43702eca88a1f2238
sagzabad,2286.702434,8197,12055,16635,5.271611,8397,3491,0,0,130,36,8397,0,0,1711,6686,0,0,0,0,0.086000,sorghum+wheat,1.000000,10,carrying_capacity_1337_v2,ec0aa784663185f3409d36fe709a6dc9d03ebb445376e9f43702eca88a1f2238
sahadia,9021.901872,437234,642991,887327,71.269980,596851,4936,29945,9243,1706,309,532903,63948,6817,0,596851,0,0,0,0,0.309600,sorghum,1.000000,22,carrying_capacity_1337_v2,ec0aa784663185f3409d36fe709a6dc9d03ebb445376e9f43702eca88a1f2238
sahagun,1307.400965,57831,85046,117363,65.049403,77952,7094,0,0,0,0,77952,0,0,77952,0,0,0,0,0,0.273600,wheat,1.000000,10,carrying_capacity_1337_v2,ec0aa784663185f3409d36fe709a6dc9d03ebb445376e9f43702eca88a1f2238
saham,2309.540754,11075,16934,23945,7.332213,779,631,15398,0,64,63,754,24,0,0,0,0,0,779,0,0.043200,taro,0.800000,10,carrying_capacity_1337_v2,ec0aa784663185f3409d36fe709a6dc9d03ebb445376e9f43702eca88a1f2238
