name,category,produced,output,input_goods,input_amounts,no_upkeep,required_pop_type,required_pop_amount,source_kind,building,production_method_group,production_method_group_index,production_efficiency_modifier,adjusted_output,output_value,input_cost,profit,profit_margin_percent,missing_price_goods,population_basis,output_per_population,source_file,source_line,source_layer,source_mod,source_mode,source_history
pp_market_tobacco_farm_base_tobacco,building_maintenance,tobacco,0.06,[],[],false,,,inline,market_tobacco_farm,market_tobacco_farm:unique_production_methods:0,0,0.0,0.06,0.18,0.0,0.18,,[],1.0,0.06,/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_tobacco_farm_market.txt,2,constructor,Prosper or Perish Constructor,CREATE,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_tobacco_farm_market.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""CREATE""}]"
pp_market_tobacco_farm_uncured_leaves,building_maintenance,,,[],[],false,,,inline,market_tobacco_farm,market_tobacco_farm:unique_production_methods:1,1,0.0,,0.0,0.0,0.0,,[],1.0,,/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_tobacco_farm_market.txt,2,constructor,Prosper or Perish Constructor,CREATE,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_tobacco_farm_market.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""CREATE""}]"
pp_market_tobacco_farm_curing_racks,building_maintenance,tobacco,0.08,"[""furniture"",""fiber_crops""]","[0.05,0.025]",false,,,inline,market_tobacco_farm,market_tobacco_farm:unique_production_methods:1,1,0.0,0.08,0.24,0.2,0.03999999999999998,19.99999999999999,[],1.0,0.08,/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_tobacco_farm_market.txt,2,constructor,Prosper or Perish Constructor,CREATE,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_tobacco_farm_market.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""CREATE""}]"
pp_market_tobacco_farm_loose_packing,building_maintenance,,,[],[],false,,,inline,market_tobacco_farm,market_tobacco_farm:unique_production_methods:2,2,0.0,,0.0,0.0,0.0,,[],1.0,,/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_tobacco_farm_market.txt,2,constructor,Prosper or Perish Constructor,CREATE,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_tobacco_farm_market.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""CREATE""}]"
pp_market_tobacco_farm_sorting_tables,building_maintenance,tobacco,0.065,"[""furniture"",""fiber_crops"",""paper""]","[0.035,0.015,0.012]",false,,,inline,market_tobacco_farm,market_tobacco_farm:unique_production_methods:2,2,0.0,0.065,0.195,0.159,0.036000000000000004,22.641509433962266,[],1.0,0.065,/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_tobacco_farm_market.txt,2,constructor,Prosper or Perish Constructor,CREATE,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_tobacco_farm_market.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""CREATE""}]"
pp_trapiche_sugarcane_farm_base_sugar,building_maintenance,sugar,0.04,[],[],false,,,inline,trapiche_sugarcane_farm,trapiche_sugarcane_farm:unique_production_methods:0,0,0.0,0.04,0.12,0.0,0.12,,[],1.0,0.04,/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_trapiche_sugarcane_farm.txt,2,constructor,Prosper or Perish Constructor,CREATE,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_trapiche_sugarcane_farm.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""CREATE""}]"
pp_trapiche_sugarcane_farm_no_boiling,building_maintenance,,,[],[],false,,,inline,trapiche_sugarcane_farm,trapiche_sugarcane_farm:unique_production_methods:1,1,0.0,,0.0,0.0,0.0,,[],1.0,,/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_trapiche_sugarcane_farm.txt,2,constructor,Prosper or Perish Constructor,CREATE,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_trapiche_sugarcane_farm.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""CREATE""}]"
pp_trapiche_sugarcane_farm_open_kettles,building_maintenance,sugar,0.083,"[""pottery"",""tools""]","[0.12,0.004]",false,,,inline,trapiche_sugarcane_farm,trapiche_sugarcane_farm:unique_production_methods:1,1,0.0,0.083,0.249,0.133,0.11599999999999999,87.21804511278194,[],1.0,0.083,/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_trapiche_sugarcane_farm.txt,2,constructor,Prosper or Perish Constructor,CREATE,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_trapiche_sugarcane_farm.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""CREATE""}]"
pp_trapiche_sugarcane_farm_hand_crushing,building_maintenance,,,[],[],false,,,inline,trapiche_sugarcane_farm,trapiche_sugarcane_farm:unique_production_methods:2,2,0.0,,0.0,0.0,0.0,,[],1.0,,/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_trapiche_sugarcane_farm.txt,2,constructor,Prosper or Perish Constructor,CREATE,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_trapiche_sugarcane_farm.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""CREATE""}]"
pp_trapiche_sugarcane_farm_trapiche_pressing,building_maintenance,sugar,0.064,"[""furniture"",""tools""]","[0.045,0.006]",false,,,inline,trapiche_sugarcane_farm,trapiche_sugarcane_farm:unique_production_methods:2,2,0.0,0.064,0.192,0.1545,0.037500000000000006,24.271844660194176,[],1.0,0.064,/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_trapiche_sugarcane_farm.txt,2,constructor,Prosper or Perish Constructor,CREATE,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_trapiche_sugarcane_farm.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""CREATE""}]"
pp_victualling_yard_khichdi,building_maintenance,victuals,0.782,"[""rice"",""legumes"",""pepper""]","[1.208,1.027,0.037]",false,,,inline,victualling_yard,victualling_yard:unique_production_methods:0,0,0.0,0.782,2.346,2.42,-0.07399999999999984,-3.0578512396694153,[],1.0,0.782,/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_victualling_yard.txt,2,constructor,Prosper or Perish Constructor,CREATE,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_victualling_yard.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""CREATE""}]"
pp_victualling_yard_fish_congee,building_maintenance,victuals,0.782,"[""rice"",""fish"",""pepper""]","[1.208,1.027,0.037]",false,,,inline,victualling_yard,victualling_yard:unique_production_methods:0,0,0.0,0.782,2.346,2.42,-0.07399999999999984,-3.0578512396694153,[],1.0,0.782,/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_victualling_yard.txt,2,constructor,Prosper or Perish Constructor,CREATE,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_victualling_yard.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""CREATE""}]"
pp_victualling_yard_livestock_pottage,building_maintenance,victuals,0.865,"[""wheat"",""livestock"",""legumes""]","[1.172,0.842,0.239]",false,,,inline,victualling_yard,victualling_yard:unique_production_methods:0,0,0.0,0.865,2.5949999999999998,2.6739999999999995,-0.07899999999999974,-2.9543754674644633,[],1.0,0.865,/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_victualling_yard.txt,2,constructor,Prosper or Perish Constructor,CREATE,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_victualling_yard.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""CREATE""}]"
pp_victualling_yard_mediterranean_fish,building_maintenance,victuals,0.817,"[""fish"",""olives"",""wine""]","[1.829,0.55,0.074]",false,,,inline,victualling_yard,victualling_yard:unique_production_methods:0,0,0.0,0.817,2.4509999999999996,2.527,-0.07600000000000051,-3.007518796992501,[],1.0,0.817,/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_victualling_yard.txt,2,constructor,Prosper or Perish Constructor,CREATE,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_victualling_yard.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""CREATE""}]"
pp_victualling_yard_mutton_and_pease,building_maintenance,victuals,0.868,"[""wool"",""legumes"",""salt""]","[0.903,0.427,0.052]",false,,,inline,victualling_yard,victualling_yard:unique_production_methods:0,0,0.0,0.868,2.604,2.9445000000000006,-0.34050000000000047,-11.56393275598575,[],1.0,0.868,/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_victualling_yard.txt,2,constructor,Prosper or Perish Constructor,CREATE,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_victualling_yard.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""CREATE""}]"
pp_victualling_yard_surstromming,building_maintenance,victuals,0.892,"[""fish"",""millet"",""salt""]","[1.884,0.189,0.189]",false,,,inline,victualling_yard,victualling_yard:unique_production_methods:0,0,0.0,0.892,2.676,3.018,-0.34199999999999964,-11.332007952286272,[],1.0,0.892,/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_victualling_yard.txt,2,constructor,Prosper or Perish Constructor,CREATE,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_victualling_yard.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""CREATE""}]"
pp_victualling_yard_pozole,building_maintenance,victuals,0.788,"[""maize"",""wild_game"",""chili""]","[0.754,0.952,0.146]",false,,,inline,victualling_yard,victualling_yard:unique_production_methods:0,0,0.0,0.788,2.364,2.436,-0.07200000000000006,-2.9556650246305445,[],1.0,0.788,/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_victualling_yard.txt,2,constructor,Prosper or Perish Constructor,CREATE,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_victualling_yard.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""CREATE""}]"
pp_victualling_yard_pemmican,building_maintenance,victuals,0.817,"[""wild_game"",""livestock"",""fruit""]","[1.647,0.343,0.366]",false,,,inline,victualling_yard,victualling_yard:unique_production_methods:0,0,0.0,0.817,2.4509999999999996,2.5275000000000003,-0.07650000000000068,-3.0267062314540327,[],1.0,0.817,/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_victualling_yard.txt,2,constructor,Prosper or Perish Constructor,CREATE,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_victualling_yard.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""CREATE""}]"
pp_victualling_yard_labskaus,building_maintenance,victuals,0.82,"[""potato"",""fish"",""livestock""]","[0.343,0.55,1.095]",false,,,inline,victualling_yard,victualling_yard:unique_production_methods:0,0,0.0,0.82,2.46,2.5355,-0.0754999999999999,-2.977716426740284,[],1.0,0.82,/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_victualling_yard.txt,2,constructor,Prosper or Perish Constructor,CREATE,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_victualling_yard.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""CREATE""}]"
pp_victualling_yard_meat_tajine,building_maintenance,victuals,0.9,"[""livestock"",""fruit"",""saffron""]","[1.28,0.585,0.055]",false,,,inline,victualling_yard,victualling_yard:unique_production_methods:0,0,0.0,0.9,2.7,2.78,-0.07999999999999963,-2.8776978417266053,[],1.0,0.9,/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_victualling_yard.txt,2,constructor,Prosper or Perish Constructor,CREATE,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_victualling_yard.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""CREATE""}]"
pp_victualling_yard_saltfish_porridge,building_maintenance,victuals,0.869,"[""millet"",""fish"",""salt""]","[0.952,1.368,0.074]",false,,,inline,victualling_yard,victualling_yard:unique_production_methods:0,0,0.0,0.869,2.607,2.6900000000000004,-0.08300000000000018,-3.0855018587360656,[],1.0,0.869,/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_victualling_yard.txt,2,constructor,Prosper or Perish Constructor,CREATE,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_victualling_yard.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""CREATE""}]"
pp_victualling_yard_ika_mata,building_maintenance,victuals,0.834,"[""fish"",""fruit"",""salt""]","[1.757,0.916,0.037]",false,,,inline,victualling_yard,victualling_yard:unique_production_methods:0,0,0.0,0.834,2.502,2.858,-0.3560000000000003,-12.456263121063692,[],1.0,0.834,/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_victualling_yard.txt,2,constructor,Prosper or Perish Constructor,CREATE,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_victualling_yard.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""CREATE""}]"
