name,category,icon,price,price_gold,price_source,effective_price,effective_price_gold,effective_price_source,price_kind,pop_type,employment_size,employment_size_key,max_levels,obsolete_buildings,possible_production_methods,unique_production_methods,unique_production_method_groups,source_file,source_line,source_layer,source_mod,source_mode,source_history
coffee_grove,rgo_building_category,coffee_grove,,,,,,,unresolved,laborers,1.0,,farm_capacity_max_coffee_grove,[],[],"[""pp_coffee_grove_base_coffee"",""pp_coffee_grove_no_washing"",""pp_coffee_grove_washing_stations""]","[[""pp_coffee_grove_base_coffee""],[""pp_coffee_grove_no_washing"",""pp_coffee_grove_washing_stations""]]",/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_coffee_grove.txt,2,constructor,Prosper or Perish Constructor,CREATE,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_coffee_grove.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""CREATE""}]"
cookery,consumer_goods_category,cookery,,,,,,,unresolved,laborers,1.0,,cookery_max_level,[],[],"[""pp_cookery_khichdi"",""pp_cookery_fish_congee"",""pp_cookery_livestock_pottage"",""pp_cookery_mediterranean_fish"",""pp_cookery_mutton_and_pease"",""pp_cookery_surstromming"",""pp_cookery_pozole"",""pp_cookery_pemmican"",""pp_cookery_labskaus"",""pp_cookery_meat_tajine"",""pp_cookery_saltfish_porridge"",""pp_cookery_ika_mata"",""pp_cookery_kheer"",""pp_cookery_honey_gruel"",""pp_cookery_boreal_hunter_stew"",""pp_cookery_well_water"",""pp_cookery_beer"",""pp_cookery_wine"",""pp_cookery_liquor"",""pp_cookery_chocolate"",""pp_cookery_coffee"",""pp_cookery_tea"",""pp_cookery_no_packaging"",""pp_cookery_pottery_jars"",""pp_cookery_coopered_barrels"",""pp_cookery_tin_cans""]","[[""pp_cookery_khichdi"",""pp_cookery_fish_congee"",""pp_cookery_livestock_pottage"",""pp_cookery_mediterranean_fish"",""pp_cookery_mutton_and_pease"",""pp_cookery_surstromming"",""pp_cookery_pozole"",""pp_cookery_pemmican"",""pp_cookery_labskaus"",""pp_cookery_meat_tajine"",""pp_cookery_saltfish_porridge"",""pp_cookery_ika_mata"",""pp_cookery_kheer"",""pp_cookery_honey_gruel"",""pp_cookery_boreal_hunter_stew""],[""pp_cookery_well_water"",""pp_cookery_beer"",""pp_cookery_wine"",""pp_cookery_liquor"",""pp_cookery_chocolate"",""pp_cookery_coffee"",""pp_cookery_tea""],[""pp_cookery_no_packaging"",""pp_cookery_pottery_jars"",""pp_cookery_coopered_barrels"",""pp_cookery_tin_cans""]]",/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_cookery.txt,2,constructor,Prosper or Perish Constructor,CREATE,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_cookery.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""CREATE""}]"
copper_mine,rgo_building_category,copper_mine,,,,,,,unresolved,laborers,1.0,,rural_building_cap,[],[],"[""pp_copper_mine_base_copper"",""pp_copper_mine_no_primary"",""pp_copper_mine_copper"",""pp_copper_mine_no_secondary"",""pp_copper_mine_silver"",""pp_copper_mine_gold"",""pp_copper_mine_tin""]","[[""pp_copper_mine_base_copper""],[""pp_copper_mine_no_primary"",""pp_copper_mine_copper""],[""pp_copper_mine_no_secondary"",""pp_copper_mine_silver"",""pp_copper_mine_gold"",""pp_copper_mine_tin""]]",/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_copper_mine.txt,2,constructor,Prosper or Perish Constructor,CREATE,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_copper_mine.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""CREATE""}]"
copper_mine_adit,rgo_building_category,copper_mine_adit,,,,,,,unresolved,laborers,1.0,,rural_building_cap,"[""copper_mine""]",[],"[""pp_copper_mine_adit_base_copper"",""pp_copper_mine_adit_no_primary"",""pp_copper_mine_adit_copper"",""pp_copper_mine_adit_no_secondary"",""pp_copper_mine_adit_silver"",""pp_copper_mine_adit_gold"",""pp_copper_mine_adit_tin""]","[[""pp_copper_mine_adit_base_copper""],[""pp_copper_mine_adit_no_primary"",""pp_copper_mine_adit_copper""],[""pp_copper_mine_adit_no_secondary"",""pp_copper_mine_adit_silver"",""pp_copper_mine_adit_gold"",""pp_copper_mine_adit_tin""]]",/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_copper_mine_adit.txt,2,constructor,Prosper or Perish Constructor,CREATE,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_copper_mine_adit.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""CREATE""}]"
cotton_farm,rgo_building_category,cotton_farm,,,,,,,unresolved,laborers,1.0,,farm_capacity_max_cotton_farm,[],[],"[""pp_cotton_farm_base_cotton"",""pp_cotton_farm_field_picking"",""pp_cotton_farm_gin_house""]","[[""pp_cotton_farm_base_cotton""],[""pp_cotton_farm_field_picking"",""pp_cotton_farm_gin_house""]]",/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_cotton_farm.txt,2,constructor,Prosper or Perish Constructor,CREATE,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_cotton_farm.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""CREATE""}]"
delta_waterway_works,infrastructure_category,delta_waterway_works,pp_delta_waterway_works_price,500.0,/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/prices/pp_delta_waterway_works.txt,pp_delta_waterway_works_price,500.0,/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/prices/pp_delta_waterway_works.txt,explicit,laborers,0.0,,pp_wb_cap_delta_waterway_works,[],[],[],[],/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_delta_waterway_works.txt,2,constructor,Prosper or Perish Constructor,CREATE,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_delta_waterway_works.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""CREATE""}]"
dye_plantation,rgo_building_category,dye_plantation,,,,,,,unresolved,laborers,1.0,,farm_capacity_max_dye_plantation,[],[],"[""pp_dye_plantation_base_dyes"",""pp_dye_plantation_no_curing"",""pp_dye_plantation_vat_curing""]","[[""pp_dye_plantation_base_dyes""],[""pp_dye_plantation_no_curing"",""pp_dye_plantation_vat_curing""]]",/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_dye_plantation.txt,2,constructor,Prosper or Perish Constructor,CREATE,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_dye_plantation.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""CREATE""}]"
elephant_kraal,rgo_building_category,elephant_kraal,,,,,,,unresolved,laborers,1.0,,farm_capacity_max_elephant_kraal,[],[],"[""pp_elephant_kraal_base_elephants"",""pp_elephant_kraal_no_capture"",""pp_elephant_kraal_kheddah_stockades""]","[[""pp_elephant_kraal_base_elephants""],[""pp_elephant_kraal_no_capture"",""pp_elephant_kraal_kheddah_stockades""]]",/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_elephant_kraal.txt,2,constructor,Prosper or Perish Constructor,CREATE,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_elephant_kraal.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""CREATE""}]"
husbandry_farmstead,village_category,husbandry_farmstead,,,,,,,unresolved,peasants,1.0,,farm_capacity_max_husbandry_farmstead,"[""farming_village""]",[],"[""pp_husbandry_farmstead_base_livestock"",""pp_husbandry_farmstead_base_millet"",""pp_husbandry_farmstead_base_wheat"",""pp_husbandry_farmstead_base_maize"",""pp_husbandry_farmstead_base_rice"",""pp_husbandry_farmstead_base_legumes"",""pp_husbandry_farmstead_base_potato"",""pp_husbandry_farmstead_base_olives"",""pp_husbandry_farmstead_no_primary"",""pp_husbandry_farmstead_livestock"",""pp_husbandry_farmstead_millet"",""pp_husbandry_farmstead_wheat"",""pp_husbandry_farmstead_maize"",""pp_husbandry_farmstead_rice"",""pp_husbandry_farmstead_legumes"",""pp_husbandry_farmstead_potato"",""pp_husbandry_farmstead_olives"",""pp_husbandry_farmstead_no_beeswax"",""pp_husbandry_farmstead_yard_hives"",""pp_husbandry_farmstead_no_worker_victuals"",""pp_husbandry_farmstead_worker_victuals""]","[[""pp_husbandry_farmstead_base_livestock"",""pp_husbandry_farmstead_base_millet"",""pp_husbandry_farmstead_base_wheat"",""pp_husbandry_farmstead_base_maize"",""pp_husbandry_farmstead_base_rice"",""pp_husbandry_farmstead_base_legumes"",""pp_husbandry_farmstead_base_potato"",""pp_husbandry_farmstead_base_olives""],[""pp_husbandry_farmstead_no_primary"",""pp_husbandry_farmstead_livestock"",""pp_husbandry_farmstead_millet"",""pp_husbandry_farmstead_wheat"",""pp_husbandry_farmstead_maize"",""pp_husbandry_farmstead_rice"",""pp_husbandry_farmstead_legumes"",""pp_husbandry_farmstead_potato"",""pp_husbandry_farmstead_olives""],[""pp_husbandry_farmstead_no_beeswax"",""pp_husbandry_farmstead_yard_hives""],[""pp_husbandry_farmstead_no_worker_victuals"",""pp_husbandry_farmstead_worker_victuals""]]",/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_farming_village_husbandry_farmstead.txt,2,constructor,Prosper or Perish Constructor,CREATE,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_farming_village_husbandry_farmstead.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""CREATE""}]"
farming_village_rotations,village_category,farming_village_rotations,,,,,,,unresolved,peasants,1.0,,farm_capacity_max_farming_village_rotations,"[""husbandry_farmstead""]",[],"[""pp_farming_village_rotations_base_livestock"",""pp_farming_village_rotations_base_millet"",""pp_farming_village_rotations_base_wheat"",""pp_farming_village_rotations_base_maize"",""pp_farming_village_rotations_base_rice"",""pp_farming_village_rotations_base_legumes"",""pp_farming_village_rotations_base_potato"",""pp_farming_village_rotations_base_olives"",""pp_farming_village_rotations_no_primary"",""pp_farming_village_rotations_livestock"",""pp_farming_village_rotations_millet"",""pp_farming_village_rotations_wheat"",""pp_farming_village_rotations_maize"",""pp_farming_village_rotations_rice"",""pp_farming_village_rotations_legumes"",""pp_farming_village_rotations_potato"",""pp_farming_village_rotations_olives"",""pp_farming_village_rotations_no_beeswax"",""pp_farming_village_rotations_hedgerow_hives"",""pp_farming_village_rotations_no_worker_victuals"",""pp_farming_village_rotations_worker_victuals""]","[[""pp_farming_village_rotations_base_livestock"",""pp_farming_village_rotations_base_millet"",""pp_farming_village_rotations_base_wheat"",""pp_farming_village_rotations_base_maize"",""pp_farming_village_rotations_base_rice"",""pp_farming_village_rotations_base_legumes"",""pp_farming_village_rotations_base_potato"",""pp_farming_village_rotations_base_olives""],[""pp_farming_village_rotations_no_primary"",""pp_farming_village_rotations_livestock"",""pp_farming_village_rotations_millet"",""pp_farming_village_rotations_wheat"",""pp_farming_village_rotations_maize"",""pp_farming_village_rotations_rice"",""pp_farming_village_rotations_legumes"",""pp_farming_village_rotations_potato"",""pp_farming_village_rotations_olives""],[""pp_farming_village_rotations_no_beeswax"",""pp_farming_village_rotations_hedgerow_hives""],[""pp_farming_village_rotations_no_worker_victuals"",""pp_farming_village_rotations_worker_victuals""]]",/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_farming_village_rotations.txt,2,constructor,Prosper or Perish Constructor,CREATE,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_farming_village_rotations.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""CREATE""}]"
fiber_dressing_yard,rgo_building_category,fiber_dressing_yard,,,,,,,unresolved,laborers,1.0,,farm_capacity_max_fiber_dressing_yard,"[""fiber_crops_farm""]",[],"[""pp_fiber_dressing_yard_base_fiber_crops"",""pp_fiber_dressing_yard_no_dressing"",""pp_fiber_dressing_yard_retting_pits""]","[[""pp_fiber_dressing_yard_base_fiber_crops""],[""pp_fiber_dressing_yard_no_dressing"",""pp_fiber_dressing_yard_retting_pits""]]",/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_fiber_dressing_yard.txt,2,constructor,Prosper or Perish Constructor,CREATE,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_fiber_dressing_yard.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""CREATE""}]"
field_drainage,infrastructure_category,field_drainage,pp_field_drainage_price,50.0,/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/prices/pp_field_drainage.txt,pp_field_drainage_price,50.0,/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/prices/pp_field_drainage.txt,explicit,peasants,0.0,,pp_wb_cap_field_drainage,[],[],[],[],/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_field_drainage.txt,2,constructor,Prosper or Perish Constructor,CREATE,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_field_drainage.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""CREATE""}]"
field_management,infrastructure_category,field_management,pp_field_management_price,50.0,/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/prices/pp_field_management.txt,pp_field_management_price,50.0,/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/prices/pp_field_management.txt,explicit,peasants,0.05,,pp_wb_cap_field_management,[],[],"[""pp_field_management_maintenance"",""pp_field_management_folding"",""pp_field_management_marling""]","[[""pp_field_management_maintenance"",""pp_field_management_folding"",""pp_field_management_marling""]]",/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_field_management.txt,2,constructor,Prosper or Perish Constructor,CREATE,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_field_management.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""CREATE""}]"
field_management_convertible,infrastructure_category,field_management_convertible,pp_field_management_convertible_price,50.0,/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/prices/pp_field_management_convertible.txt,pp_field_management_convertible_price,50.0,/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/prices/pp_field_management_convertible.txt,explicit,peasants,0.075,,pp_wb_cap_field_management_convertible,"[""field_management""]",[],"[""pp_field_management_convertible_leys"",""pp_field_management_convertible_stall_manure"",""pp_field_management_convertible_marling""]","[[""pp_field_management_convertible_leys"",""pp_field_management_convertible_stall_manure"",""pp_field_management_convertible_marling""]]",/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_field_management_convertible.txt,2,constructor,Prosper or Perish Constructor,CREATE,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_field_management_convertible.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""CREATE""}]"
